,teacher_id,meditation_id,med_list_batch_id,med_list_scrape_date,med_list_scrape_status,med_detail_batch_id,med_detail_scrape_date,med_detail_scrape_status,title,upload_date,duration,plays,rating,reviews,track_type,activity,suitable_for,topics,description,meditation_url,image_url
9425,alokmitus,/guided-meditations/c1c1w5q6j3c2f8e0j7x1c1w7g5w8r8r7v5j8v0n2,5,2022-12-13 13:27:50.199897,meditation found,63,2022-12-16 22:56:43.455534,title found,Deep Sleep Music 1 Hour Sleep Music Insomnia Sleep Therapy ,2022-09-30T19:09:21.000Z,PT1H7S,140,5,2,music,Meditation,Everyone,"Anxiety,Visualization,Sound Healing,Relaxation Meditation,Stress & Anxiety,Spirituality,Spirituality","Dear Yoginis/Yogis: 
Namaste. 
Enjoy this supercalifragilisticexpialidocious music. By help of this music, you will dive deep easily. This music is Ideal for relaxation, sleep, and meditation.

Please let me know what you think of the recording by rating it. If there is something that you think was good or something that you have missed. Please comment. I will take care of your feedback.
 Thank you very much.
Best Regards
Alok.",https://insighttimer.com/alokmitus/guided-meditations/deep-sleep-music-1-hour-sleep-music-insomnia-sleep-therapy,https://libraryitems.insighttimer.com/c1c1w5q6j3c2f8e0j7x1c1w7g5w8r8r7v5j8v0n2/pictures/tiny_rectangle_medium.jpeg
9426,alokmitus,/guided-meditations/e9t4s2e7a4u4z3d2d8h4m6e1l1g7g0x3c5r1q0t0,5,2022-12-13 13:27:50.202893,meditation found,63,2022-12-16 22:56:46.195019,title found,A Mind-Blowing Sitar Music,2022-08-24T10:47:04.000Z,PT3M26S,127,4.72,25,music,Meditation,Everyone,"Anxiety,Visualization,Sound Healing,Relaxation Meditation,Stress & Anxiety,Spirituality,Spirituality","Dear Yoginis/Yogis: Namaste. Enjoy this supercalifragilisticexpialidocious music. By help of this music, you will dive deep easily. This music is Ideal for relaxation, sleep, and meditation.
Please let me know what you think of the recording by rating it. If there is something that you think was good or something that you have missed. Please comment. I will take care of your feedback. Thank you very much.
Best Regards
Alok.",https://insighttimer.com/alokmitus/guided-meditations/a-mind-blowing-sitar-music,https://libraryitems.insighttimer.com/e9t4s2e7a4u4z3d2d8h4m6e1l1g7g0x3c5r1q0t0/pictures/tiny_rectangle_medium.jpeg
9427,alokmitus,/guided-meditations/u7a0v0y0m4a8z0m9w1q5e1j6u0f2e0n8h0t6n6n0,5,2022-12-13 13:27:50.207949,meditation found,63,2022-12-16 22:56:51.506861,title not found,,,,,,,,,,,,,
9428,alokmitus,/guided-meditations/d4y2b4a2j3j9a1n7d8e6j7u2n2f3f7q8h9g6q3n9,5,2022-12-13 13:27:50.211970,meditation found,63,2022-12-16 22:56:53.646391,title found,30 Minute Relaxing Sleep Music Sleep Meditation Calm Music,2022-09-30T18:59:26.000Z,PT30M1S,111,5,4,music,Meditation,Everyone,"Anxiety,Visualization,Sound Healing,Relaxation Meditation,Stress & Anxiety,Spirituality,Spirituality","Dear Yoginis/Yogis: 
Namaste. 
Enjoy this supercalifragilisticexpialidocious music. By help of this music, you will dive deep easily. This music is Ideal for relaxation, sleep, and meditation.

Please let me know what you think of the recording by rating it. If there is something that you think was good or something that you have missed. Please comment. I will take care of your feedback. 

Thank you very much.
Best Regards
Alok.",https://insighttimer.com/alokmitus/guided-meditations/30-minute-relaxing-sleep-music-sleep-meditation-calm-music,https://libraryitems.insighttimer.com/d4y2b4a2j3j9a1n7d8e6j7u2n2f3f7q8h9g6q3n9/pictures/tiny_rectangle_medium.jpeg
9429,alokmitus,/guided-meditations/v2c8z2s8m3n8s2v3z2t2g7k6s0z9c9q4d1p1s8z1,5,2022-12-13 13:27:50.214470,meditation found,63,2022-12-16 22:56:58.479463,title found,Sleep Music Delta Waves Relaxing Music To Help You Sleep - 68,2022-10-15T06:48:24.000Z,PT45M1S,113,5,6,music,Meditation,Everyone,"Anxiety,Visualization,Sound Healing,Relaxation Meditation,Stress & Anxiety,Spirituality,Spirituality","Dear Yoginis/Yogis: 
Namaste. 

Enjoy this supercalifragilisticexpialidocious music. By help of this music, you will dive deep easily. This music is Ideal for relaxation, sleep, and meditation.

Please let me know what you think of the recording by rating it. If there is something that you think was good or something that you have missed. Please comment. I will take care of your feedback. 

Thank you very much.
Best Regards
Alok.",https://insighttimer.com/alokmitus/guided-meditations/sleep-music-delta-waves-relaxing-music-to-help-you-sleep-68,https://libraryitems.insighttimer.com/v2c8z2s8m3n8s2v3z2t2g7k6s0z9c9q4d1p1s8z1/pictures/tiny_rectangle_medium.jpeg
9430,alokmitus,/guided-meditations/v5e8w5t4u7l7p8t4s4a6d1g5g9h4p6a0e2w1q5t1,5,2022-12-13 13:27:50.216989,meditation found,63,2022-12-16 22:57:01.670528,title found,Sleep Music Delta Waves: Relaxing Music To Help You Slee- 20,2022-10-15T13:09:22.000Z,PT32M6S,105,4.83,6,music,Meditation,Everyone,"Anxiety,Visualization,Sound Healing,Relaxation Meditation,Stress & Anxiety,Spirituality,Spirituality","Dear Yoginis/Yogis: 
Namaste. 

Enjoy this supercalifragilisticexpialidocious music. By help of this music, you will dive deep easily. This music is Ideal for relaxation, sleep, and meditation.

Please let me know what you think of the recording by rating it. If there is something that you think was good or something that you have missed. Please comment. I will take care of your feedback. 

Thank you very much.
Best Regards
Alok.",https://insighttimer.com/alokmitus/guided-meditations/sleep-music-delta-waves-relaxing-music-to-help-you-slee-20,https://libraryitems.insighttimer.com/v5e8w5t4u7l7p8t4s4a6d1g5g9h4p6a0e2w1q5t1/pictures/tiny_rectangle_medium.jpeg
9431,alokmitus,/guided-meditations/t3r4m2d4a1m4b8x1e3s0b4w7u2n9z6n9e6y4q2d9,5,2022-12-13 13:27:50.219009,meditation found,63,2022-12-16 22:57:04.501851,title found,Lullaby Soothing  Calm Sleep Music Relaxation Soothe Lull - 18,2022-10-15T07:37:23.000Z,PT44M59S,106,5,4,music,Meditation,Everyone,"Anxiety,Visualization,Sound Healing,Relaxation Meditation,Stress & Anxiety,Spirituality,Spirituality","Dear Yoginis/Yogis: 
Namaste. 

Enjoy this supercalifragilisticexpialidocious music. By help of this music, you will dive deep easily. This music is Ideal for relaxation, sleep, and meditation.

Please let me know what you think of the recording by rating it. If there is something that you think was good or something that you have missed. Please comment. I will take care of your feedback. 

Thank you very much.
Best Regards
Alok.",https://insighttimer.com/alokmitus/guided-meditations/lullaby-soothing-calm-sleep-music-relaxation-soothe-lull-18,https://libraryitems.insighttimer.com/t3r4m2d4a1m4b8x1e3s0b4w7u2n9z6n9e6y4q2d9/pictures/tiny_rectangle_medium.jpeg
9432,alokmitus,/guided-meditations/z5y6u7g8h2f2j4d1x7h2r1f5u0b2u2t3a0n4u1k0,5,2022-12-13 13:27:50.222007,meditation found,63,2022-12-16 22:57:07.535426,title found,Sleep Music Delta Waves Relaxing Music To Help You Sleep - 71,2022-10-15T07:16:38.000Z,PT30M2S,98,4.83,6,music,Meditation,Everyone,"Anxiety,Visualization,Sound Healing,Relaxation Meditation,Stress & Anxiety,Spirituality,Spirituality","Dear Yoginis/Yogis: 
Namaste. 

Enjoy this supercalifragilisticexpialidocious music. By help of this music, you will dive deep easily. This music is Ideal for relaxation, sleep, and meditation.

Please let me know what you think of the recording by rating it. If there is something that you think was good or something that you have missed. Please comment. I will take care of your feedback. 

Thank you very much.
Best Regards
Alok.",https://insighttimer.com/alokmitus/guided-meditations/sleep-music-delta-waves-relaxing-music-to-help-you-sleep-71,https://libraryitems.insighttimer.com/z5y6u7g8h2f2j4d1x7h2r1f5u0b2u2t3a0n4u1k0/pictures/tiny_rectangle_medium.jpeg
9433,alokmitus,/guided-meditations/w1l8g7g0v9v5v5t7q5q1j9h9u0p3k9k7b5a0r8z1,5,2022-12-13 13:27:50.225534,meditation found,63,2022-12-16 22:57:12.870943,title found,Relaxing Piano Music Part So Piano Romantic Music Stress - 54 ,2022-10-14T07:02:17.000Z,PT23M24S,91,4.83,6,music,Meditation,Everyone,"Anxiety,Visualization,Sound Healing,Relaxation Meditation,Stress & Anxiety,Spirituality,Spirituality","Dear Yoginis/Yogis: 
Namaste. 

Enjoy this supercalifragilisticexpialidocious music. By help of this music, you will dive deep easily. This music is Ideal for relaxation, sleep, and meditation.

Please let me know what you think of the recording by rating it. If there is something that you think was good or something that you have missed. Please comment. I will take care of your feedback. 

Thank you very much.
Best Regards
Alok.",https://insighttimer.com/alokmitus/guided-meditations/relaxing-piano-music-part-so-piano-romantic-music-stress-54,https://libraryitems.insighttimer.com/w1l8g7g0v9v5v5t7q5q1j9h9u0p3k9k7b5a0r8z1/pictures/tiny_rectangle_medium.jpeg
9434,alokmitus,/guided-meditations/p5z5n7z9m9r7p5j1c5v6x7m8k9f1p9w7s7u6e8f7,5,2022-12-13 13:27:50.231094,meditation found,63,2022-12-16 22:57:38.343656,title found, Deep Sleep Music Insomnia Sleep Therapy Meditation Calm Music,2022-09-30T19:28:26.000Z,PT15M2S,88,4.75,4,music,Meditation,Everyone,"Anxiety,Visualization,Sound Healing,Relaxation Meditation,Stress & Anxiety,Spirituality,Spirituality","Dear Yoginis/Yogis: 
Namaste. 
Enjoy this supercalifragilisticexpialidocious music. By help of this music, you will dive deep easily. This music is Ideal for relaxation, sleep, and meditation.

Please let me know what you think of the recording by rating it. If there is something that you think was good or something that you have missed. Please comment. I will take care of your feedback. 

Thank you very much.
Best Regards
Alok.",https://insighttimer.com/alokmitus/guided-meditations/deep-sleep-music-insomnia-sleep-therapy-meditation-calm-music,https://libraryitems.insighttimer.com/p5z5n7z9m9r7p5j1c5v6x7m8k9f1p9w7s7u6e8f7/pictures/tiny_rectangle_medium.jpeg
9435,alokmitus,/guided-meditations/v7e1y2b8b0x5s0z9y3d6j3z0d2j6b4r1b6l2t6n0,5,2022-12-13 13:27:50.234606,meditation found,63,2022-12-16 22:57:41.172390,title found,Night Sleeping Songs Calming Sleeping Music Midnight Song- 3,2022-10-13T07:08:57.000Z,PT30M1S,87,4.83,6,music,Meditation,Everyone,"Anxiety,Visualization,Sound Healing,Relaxation Meditation,Stress & Anxiety,Spirituality,Spirituality","Dear Yoginis/Yogis: 
Namaste. 

Enjoy this supercalifragilisticexpialidocious music. By help of this music, you will dive deep easily. This music is Ideal for relaxation, sleep, and meditation.

Please let me know what you think of the recording by rating it. If there is something that you think was good or something that you have missed. Please comment. I will take care of your feedback. 

Thank you very much.
Best Regards
Alok.",https://insighttimer.com/alokmitus/guided-meditations/night-sleeping-songs-calming-sleeping-music-midnight-song-3,https://libraryitems.insighttimer.com/v7e1y2b8b0x5s0z9y3d6j3z0d2j6b4r1b6l2t6n0/pictures/tiny_rectangle_medium.jpeg
9436,alokmitus,/guided-meditations/e2d0p1e6c6x0m5s3z7x8m8y5m3b3j6n2g6w9k9a8,5,2022-12-13 13:27:50.237701,meditation found,63,2022-12-16 22:57:43.710478,title found,Meditation For Sleep Mind Relaxing Music Balancing Stress - 61,2022-10-14T17:32:54.000Z,PT30M1S,84,4.67,3,music,Meditation,Everyone,"Anxiety,Visualization,Sound Healing,Relaxation Meditation,Stress & Anxiety,Spirituality,Spirituality","Dear Yoginis/Yogis: 
Namaste. 

Enjoy this supercalifragilisticexpialidocious music. By help of this music, you will dive deep easily. This music is Ideal for relaxation, sleep, and meditation.

Please let me know what you think of the recording by rating it. If there is something that you think was good or something that you have missed. Please comment. I will take care of your feedback. 

Thank you very much.
Best Regards
Alok.",https://insighttimer.com/alokmitus/guided-meditations/meditation-for-sleep-mind-relaxing-music-balancing-stress-61,https://libraryitems.insighttimer.com/e2d0p1e6c6x0m5s3z7x8m8y5m3b3j6n2g6w9k9a8/pictures/tiny_rectangle_medium.jpeg
9437,alokmitus,/guided-meditations/y0u7k4x7g1p7n8x7l7w6x2d4g1v8b9k7u4e8g1e0,5,2022-12-13 13:27:50.241710,meditation found,63,2022-12-16 22:57:47.953354,title found,Music To Help You Sleeping Deep Peaceful Sleep Meditation - 64,2022-10-14T18:19:31.000Z,PT30M9S,81,4.67,3,music,Meditation,Everyone,"Anxiety,Visualization,Sound Healing,Relaxation Meditation,Stress & Anxiety,Spirituality,Spirituality","Dear Yoginis/Yogis: 
Namaste. 

Enjoy this supercalifragilisticexpialidocious music. By help of this music, you will dive deep easily. This music is Ideal for relaxation, sleep, and meditation.

Please let me know what you think of the recording by rating it. If there is something that you think was good or something that you have missed. Please comment. I will take care of your feedback. 

Thank you very much.
Best Regards
Alok.",https://insighttimer.com/alokmitus/guided-meditations/music-to-help-you-sleeping-deep-peaceful-sleep-meditation-64-2,https://libraryitems.insighttimer.com/y0u7k4x7g1p7n8x7l7w6x2d4g1v8b9k7u4e8g1e0/pictures/tiny_rectangle_medium.jpeg
9438,alokmitus,/guided-meditations/d5p6f1g7a2z5h6s1q0q4k8k9z4x1x3a6p5q1e5c8,5,2022-12-13 13:27:50.244715,meditation found,63,2022-12-16 22:57:50.516125,title found,Water Nature Sounds Relaxation For Meditation 3 ,2022-10-13T06:55:04.000Z,PT27M43S,85,5,2,music,Meditation,Everyone,"Anxiety,Visualization,Sound Healing,Relaxation Meditation,Stress & Anxiety,Spirituality,Spirituality","Dear Yoginis/Yogis: 
Namaste. 

Enjoy this supercalifragilisticexpialidocious music. By help of this music, you will dive deep easily. This music is Ideal for relaxation, sleep, and meditation.

Please let me know what you think of the recording by rating it. If there is something that you think was good or something that you have missed. Please comment. I will take care of your feedback. 

Thank you very much.
Best Regards
Alok.",https://insighttimer.com/alokmitus/guided-meditations/water-nature-sounds-relaxation-for-meditation-3,https://libraryitems.insighttimer.com/d5p6f1g7a2z5h6s1q0q4k8k9z4x1x3a6p5q1e5c8/pictures/tiny_rectangle_medium.jpeg
9439,alokmitus,/guided-meditations/d2s0a7f6u1g2q6y4u8f1y2l2j9d5t8u1p7e1y0x2,5,2022-12-13 13:27:50.248748,meditation found,63,2022-12-16 22:57:53.003061,title found,Bedtime Songs Sleeping Music And Relaxing Music For Stress-7,2022-10-13T17:02:30.000Z,PT40M3S,79,5,5,music,Meditation,Everyone,"Anxiety,Visualization,Sound Healing,Relaxation Meditation,Stress & Anxiety,Spirituality,Spirituality","Dear Yoginis/Yogis: 
Namaste. 

Enjoy this supercalifragilisticexpialidocious music. By help of this music, you will dive deep easily. This music is Ideal for relaxation, sleep, and meditation.

Please let me know what you think of the recording by rating it. If there is something that you think was good or something that you have missed. Please comment. I will take care of your feedback. 

Thank you very much.
Best Regards
Alok.",https://insighttimer.com/alokmitus/guided-meditations/bedtime-songs-sleeping-music-and-relaxing-music-for-stress-7,https://libraryitems.insighttimer.com/d2s0a7f6u1g2q6y4u8f1y2l2j9d5t8u1p7e1y0x2/pictures/tiny_rectangle_medium.jpeg
9440,alokmitus,/guided-meditations/x7w0g8r1d6a6j6c1y2v4q1b4y1t8h2h4w9r7t3k0,5,2022-12-13 13:27:50.251759,meditation found,63,2022-12-16 22:58:00.009038,title found,Music To Help You Sleeping Deep Peaceful Sleep Meditation - 64,2022-10-14T18:06:27.000Z,PT30M5S,79,4.8,5,music,Meditation,Everyone,"Anxiety,Visualization,Sound Healing,Relaxation Meditation,Stress & Anxiety,Spirituality,Spirituality","Dear Yoginis/Yogis: 
Namaste. 

Enjoy this supercalifragilisticexpialidocious music. By help of this music, you will dive deep easily. This music is Ideal for relaxation, sleep, and meditation.

Please let me know what you think of the recording by rating it. If there is something that you think was good or something that you have missed. Please comment. I will take care of your feedback. 

Thank you very much.
Best Regards
Alok.",https://insighttimer.com/alokmitus/guided-meditations/music-to-help-you-sleeping-deep-peaceful-sleep-meditation-64,https://libraryitems.insighttimer.com/x7w0g8r1d6a6j6c1y2v4q1b4y1t8h2h4w9r7t3k0/pictures/tiny_rectangle_medium.jpeg
9441,alokmitus,/guided-meditations/z1l6c4h6m0y6w1c2h0k9z4d5n1a8z1q4t2f4j2r2,5,2022-12-13 13:27:50.254758,meditation found,63,2022-12-16 22:58:03.224571,title found,Try Listening For 5 Minutes Sleep Music Makes You Fall - 66,2022-10-14T18:52:44.000Z,PT40M6S,76,4.33,6,music,Meditation,Everyone,"Anxiety,Visualization,Sound Healing,Relaxation Meditation,Stress & Anxiety,Spirituality,Spirituality","Dear Yoginis/Yogis: 
Namaste. 

Enjoy this supercalifragilisticexpialidocious music. By help of this music, you will dive deep easily. This music is Ideal for relaxation, sleep, and meditation.

Please let me know what you think of the recording by rating it. If there is something that you think was good or something that you have missed. Please comment. I will take care of your feedback. 

Thank you very much.
Best Regards
Alok.",https://insighttimer.com/alokmitus/guided-meditations/try-listening-for-5-minutes-sleep-music-makes-you-fall-66,https://libraryitems.insighttimer.com/z1l6c4h6m0y6w1c2h0k9z4d5n1a8z1q4t2f4j2r2/pictures/tiny_rectangle_medium.jpeg
9442,alokmitus,/guided-meditations/c6s1r1f2b9r7z1f8r5a9g7k1z4g5k5c2v3p6x4b8,5,2022-12-13 13:27:50.257795,meditation found,63,2022-12-16 22:58:06.393087,title found,Tranquility Music Music To Sleep Positive Transformation - 62,2022-10-14T17:55:59.000Z,PT30M1S,76,4.8,5,music,Meditation,Everyone,"Anxiety,Visualization,Sound Healing,Relaxation Meditation,Stress & Anxiety,Spirituality,Spirituality","Dear Yoginis/Yogis: 
Namaste. 

Enjoy this supercalifragilisticexpialidocious music. By help of this music, you will dive deep easily. This music is Ideal for relaxation, sleep, and meditation.

Please let me know what you think of the recording by rating it. If there is something that you think was good or something that you have missed. Please comment. I will take care of your feedback. 

Thank you very much.
Best Regards
Alok.",https://insighttimer.com/alokmitus/guided-meditations/tranquility-music-music-to-sleep-positive-transformation-62,https://libraryitems.insighttimer.com/c6s1r1f2b9r7z1f8r5a9g7k1z4g5k5c2v3p6x4b8/pictures/tiny_rectangle_medium.jpeg
9443,alokmitus,/guided-meditations/w4x6p6t9j0x1y6u5s0n1v4b3q8l6p4b8j3f0r5q1,5,2022-12-13 13:27:50.261809,meditation found,63,2022-12-16 22:58:10.900096,title found,Deep Sleep Delta Waves Meditation Music Brainwave - 23,2022-10-15T15:58:43.000Z,PT45M6S,79,5,5,music,Meditation,Everyone,"Anxiety,Visualization,Sound Healing,Relaxation Meditation,Stress & Anxiety,Spirituality,Spirituality","Dear Yoginis/Yogis: 
Namaste. 

Enjoy this supercalifragilisticexpialidocious music. By help of this music, you will dive deep easily. This music is Ideal for relaxation, sleep, and meditation.

Please let me know what you think of the recording by rating it. If there is something that you think was good or something that you have missed. Please comment. I will take care of your feedback. 

Thank you very much.
Best Regards
Alok.",https://insighttimer.com/alokmitus/guided-meditations/deep-sleep-delta-waves-meditation-music-brainwave-23,https://libraryitems.insighttimer.com/w4x6p6t9j0x1y6u5s0n1v4b3q8l6p4b8j3f0r5q1/pictures/tiny_rectangle_medium.jpeg
9444,alokmitus,/guided-meditations/m9z6t9g5c0k6n0v7m9x8v0l3n0b0b6f3x7j8t6x5,5,2022-12-13 13:27:50.265337,meditation found,63,2022-12-16 22:58:14.177626,title found,Relax Your Mind In 7 Minutes- Deep Relaxation,2022-08-24T10:42:02.000Z,PT7M11S,74,4.83,6,music,Meditation,Everyone,"Anxiety,Visualization,Sound Healing,Relaxation Meditation,Stress & Anxiety,Spirituality,Spirituality","Dear Yoginis/Yogis: Namaste. Enjoy this supercalifragilisticexpialidocious music. By help of this music, you will dive deep easily. This music is Ideal for relaxation, sleep, and meditation.
Please let me know what you think of the recording by rating it. If there is something that you think was good or something that you have missed. Please comment. I will take care of your feedback. Thank you very much.
Best Regards
Alok.",https://insighttimer.com/alokmitus/guided-meditations/relax-your-mind-in-7-minutes-deep-relaxation,https://libraryitems.insighttimer.com/m9z6t9g5c0k6n0v7m9x8v0l3n0b0b6f3x7j8t6x5/pictures/tiny_rectangle_medium.jpeg
9445,alokmitus,/guided-meditations/p0y6h0f6f2c5y5b3h3g2w4c4r0d1w8z1j7l1n5h4,5,2022-12-13 13:27:50.269887,meditation found,63,2022-12-16 22:58:17.051552,title not found,,,,,,,,,,,,,
9446,alokmitus,/guided-meditations/g5z8q3q0m2c3h4m3n0b3y5u8w9u9q1n1y5v6x2q4,5,2022-12-13 13:27:50.272889,meditation found,63,2022-12-16 22:58:19.574017,title found,Sleep Music Delta Waves Relaxing Music To Help You Sleep - 71,2022-10-14T15:40:26.000Z,PT45M1S,71,5,3,music,Meditation,Everyone,"Anxiety,Visualization,Sound Healing,Relaxation Meditation,Stress & Anxiety,Spirituality,Spirituality","Dear Yoginis/Yogis: 
Namaste. 

Enjoy this supercalifragilisticexpialidocious music. By help of this music, you will dive deep easily. This music is Ideal for relaxation, sleep, and meditation.

Please let me know what you think of the recording by rating it. If there is something that you think was good or something that you have missed. Please comment. I will take care of your feedback. 

Thank you very much.
Best Regards
Alok.",https://insighttimer.com/alokmitus/guided-meditations/sleep-music-delta-waves-relaxing-music-to-help-you-sleep-71-3,https://libraryitems.insighttimer.com/g5z8q3q0m2c3h4m3n0b3y5u8w9u9q1n1y5v6x2q4/pictures/tiny_rectangle_medium.jpeg
9447,alokmitus,/guided-meditations/y8h7c8n7y2e9v4k8q0t3p5m8y9u8r3x0x4q6q7j1,5,2022-12-13 13:27:50.276412,meditation found,63,2022-12-16 22:58:26.072973,title found,Sleep Music Delta Waves Relaxing Music To Help You Sleep - 70,2022-10-15T07:07:26.000Z,PT45M4S,69,5,4,music,Meditation,Everyone,"Anxiety,Visualization,Sound Healing,Relaxation Meditation,Stress & Anxiety,Spirituality,Spirituality","Dear Yoginis/Yogis: 
Namaste. 

Enjoy this supercalifragilisticexpialidocious music. By help of this music, you will dive deep easily. This music is Ideal for relaxation, sleep, and meditation.

Please let me know what you think of the recording by rating it. If there is something that you think was good or something that you have missed. Please comment. I will take care of your feedback. 

Thank you very much.
Best Regards
Alok.",https://insighttimer.com/alokmitus/guided-meditations/sleep-music-delta-waves-relaxing-music-to-help-you-sleep-70,https://libraryitems.insighttimer.com/y8h7c8n7y2e9v4k8q0t3p5m8y9u8r3x0x4q6q7j1/pictures/tiny_rectangle_medium.jpeg
9448,alokmitus,/guided-meditations/g5g4h7v6n0q3z1q4v6s2k3f5d0c0z1s6y3s8q7a8,5,2022-12-13 13:27:50.279962,meditation found,63,2022-12-16 22:58:29.290877,title found,Delta Waves Healing For Deep Sleep Music  Help You Sleep - 59,2022-10-14T16:40:18.000Z,PT30M4S,68,4.67,3,music,Meditation,Everyone,"Anxiety,Visualization,Sound Healing,Relaxation Meditation,Stress & Anxiety,Spirituality,Spirituality","Dear Yoginis/Yogis: 
Namaste. 

Enjoy this supercalifragilisticexpialidocious music. By help of this music, you will dive deep easily. This music is Ideal for relaxation, sleep, and meditation.

Please let me know what you think of the recording by rating it. If there is something that you think was good or something that you have missed. Please comment. I will take care of your feedback. 

Thank you very much.
Best Regards
Alok.",https://insighttimer.com/alokmitus/guided-meditations/delta-waves-healing-for-deep-sleep-music-help-you-sleep-59,https://libraryitems.insighttimer.com/g5g4h7v6n0q3z1q4v6s2k3f5d0c0z1s6y3s8q7a8/pictures/tiny_rectangle_medium.jpeg
9449,alokmitus,/guided-meditations/v7w9x5b3h7q7t9g3f0z4u9e0l2c7d5f0w2t1d5j7,5,2022-12-13 13:27:50.282965,meditation found,63,2022-12-16 22:58:32.140059,title found,Sleep Music Delta Waves Relaxing Music To Help You Sleep - 71,2022-10-14T15:56:14.000Z,PT45M1S,67,5,3,music,Meditation,Everyone,"Anxiety,Visualization,Sound Healing,Relaxation Meditation,Stress & Anxiety,Spirituality,Spirituality","Dear Yoginis/Yogis: 
Namaste. 

Enjoy this supercalifragilisticexpialidocious music. By help of this music, you will dive deep easily. This music is Ideal for relaxation, sleep, and meditation.

Please let me know what you think of the recording by rating it. If there is something that you think was good or something that you have missed. Please comment. I will take care of your feedback. 

Thank you very much.
Best Regards
Alok.",https://insighttimer.com/alokmitus/guided-meditations/sleep-music-delta-waves-relaxing-music-to-help-you-sleep-71-2,https://libraryitems.insighttimer.com/v7w9x5b3h7q7t9g3f0z4u9e0l2c7d5f0w2t1d5j7/pictures/tiny_rectangle_medium.jpeg
9450,alokmitus,/guided-meditations/p7r6s1m6n7r9j1z8n0c1s1t4k1g2q4f0d0y2g5h6,5,2022-12-13 13:27:50.287001,meditation found,63,2022-12-16 22:58:34.709389,title found,Sleep Delta Waves Meditation Music Brainwave Entrained - 65,2022-10-14T18:35:21.000Z,PT45M1S,66,4.33,3,music,Meditation,Everyone,"Anxiety,Visualization,Sound Healing,Relaxation Meditation,Stress & Anxiety,Spirituality,Spirituality","Dear Yoginis/Yogis: 
Namaste. 

Enjoy this supercalifragilisticexpialidocious music. By help of this music, you will dive deep easily. This music is Ideal for relaxation, sleep, and meditation.

Please let me know what you think of the recording by rating it. If there is something that you think was good or something that you have missed. Please comment. I will take care of your feedback. 

Thank you very much.
Best Regards
Alok.",https://insighttimer.com/alokmitus/guided-meditations/sleep-delta-waves-meditation-music-brainwave-entrained-65,https://libraryitems.insighttimer.com/p7r6s1m6n7r9j1z8n0c1s1t4k1g2q4f0d0y2g5h6/pictures/tiny_rectangle_medium.jpeg
9451,alokmitus,/guided-meditations/a2k2s1h2c5g7w1d9s1b5h9x6k0k2d5p0c5m1t5y1,5,2022-12-13 13:27:50.290541,meditation found,63,2022-12-16 22:58:41.507211,title not found,,,,,,,,,,,,,
9452,alokmitus,/guided-meditations/t2l8z6a0m1n2m8k8p9f9u9h4c7m0d4s3s8j9r1d9,5,2022-12-13 13:27:50.294541,meditation found,63,2022-12-16 22:58:43.740451,title not found,,,,,,,,,,,,,
9453,alokmitus,/guided-meditations/x9m6d3t2x5k1m4z2x5b5t2v9s5w5r6d5z6k1e0k0,5,2022-12-13 13:27:50.297583,meditation found,63,2022-12-16 22:58:46.217974,title found,Baby Sleep Music Lullaby For Bedtime  Stress- 6,2022-10-13T16:51:46.000Z,PT23M25S,70,4.67,3,music,Meditation,Everyone,"Anxiety,Visualization,Sound Healing,Relaxation Meditation,Stress & Anxiety,Spirituality,Spirituality","Dear Yoginis/Yogis: 
Namaste. 

Enjoy this supercalifragilisticexpialidocious music. By help of this music, you will dive deep easily. This music is Ideal for relaxation, sleep, and meditation.

Please let me know what you think of the recording by rating it. If there is something that you think was good or something that you have missed. Please comment. I will take care of your feedback. 

Thank you very much.
Best Regards
Alok.",https://insighttimer.com/alokmitus/guided-meditations/baby-sleep-music-lullaby-for-bedtime-stress-6,https://libraryitems.insighttimer.com/x9m6d3t2x5k1m4z2x5b5t2v9s5w5r6d5z6k1e0k0/pictures/tiny_rectangle_medium.jpeg
9454,alokmitus,/guided-meditations/j6z1k0b6p1g1z4x2w6d6r9s0t0d5p0p5u9b5a3e8,5,2022-12-13 13:27:50.301595,meditation found,63,2022-12-16 22:58:53.352328,title found,30 Minute Relaxing Sleep Music Nature Sounds Meditation Music,2022-09-30T19:36:01.000Z,PT30M3S,60,5,1,music,Meditation,Everyone,"Anxiety,Visualization,Sound Healing,Relaxation Meditation,Stress & Anxiety,Spirituality,Spirituality","Dear Yoginis/Yogis: 
Namaste. 
Enjoy this supercalifragilisticexpialidocious music. By help of this music, you will dive deep easily. This music is Ideal for relaxation, sleep, and meditation.

Please let me know what you think of the recording by rating it. If there is something that you think was good or something that you have missed. Please comment. I will take care of your feedback. 

Thank you very much.
Best Regards
Alok.",https://insighttimer.com/alokmitus/guided-meditations/30-minute-relaxing-sleep-music-nature-sounds-meditation-music,https://libraryitems.insighttimer.com/j6z1k0b6p1g1z4x2w6d6r9s0t0d5p0p5u9b5a3e8/pictures/tiny_rectangle_medium.jpeg
